A01a,NCC1CCCCO1
A01b,NCC1CCCCO1
A02a,C1CC1c1cscn1
A02b,C1CC1c1cscn1
A03a,OCc1cccc(Cl)c1
A03b,OCc1cccc(Cl)c1
A04a,Nc1cccc(n1)C(F)(F)F
A04b,Nc1cccc(n1)C(F)(F)F
A05a,Oc1cccc2CCCc12
A05b,Oc1cccc2CCCc12
A06a,CSc1nccnn1
A06b,CSc1nccnn1
A07a,Nc1ncccc1CO
A07b,Nc1ncccc1CO
A08a,OC(=O)C1CCCOC1
A08b,OC(=O)C1CCCOC1
A09a,Nc1nsc2ncccc12
A09b,Nc1nsc2ncccc12
A10a,OCCc1ccccn1
A10b,OCCc1ccccn1
A11a,CCOc1ccnc(F)c1
A11b,CCOc1ccnc(F)c1
A12a,CC(C)c1noc(O)n1
A12b,CC(C)c1noc(O)n1
B01a,NC(=O)c1cccnc1
B01b,NC(=O)c1cccnc1
B02a,C1CNCc2ccccc12
B02b,C1CNCc2ccccc12
B03a,CCC(N)c1ccccc1O
B03b,CCC(N)c1ccccc1O
B04a,COc1ccccc1C(N)C#N
B04b,COc1ccccc1C(N)C#N
B05a,CC(=O)c1ccccc1C(=O)O
B05b,CC(=O)c1ccccc1C(=O)O
B06a,CC(O)c1ccc(cc1)[N+](=O)[O-]
B06b,CC(O)c1ccc(cc1)[N+](=O)[O-]
B07a,CCN(CC)c1cccc(NC(=O)C)c1
B07b,CCN(CC)c1cccc(NC(=O)C)c1
B08a,CCOC(=O)N1Cc2ccncc2C1
B08b,CCOC(=O)N1Cc2ccncc2C1
B09a,c1cc(c(cc1CON)Cl)Cl
B09b,c1cc(c(cc1CON)Cl)Cl
B10a,B(c1ccccc1)(O)O
B10b,B(c1ccccc1)(O)O
B11a,Oc1ccc(cc1)C(F)(F)F
B11b,Oc1ccc(cc1)C(F)(F)F
B12a,c1c(cncc1C(F)(F)F)C#N
B12b,c1c(cncc1C(F)(F)F)C#N
C01a,Nc1cc(ccc1Cl)C(F)(F)F
C01b,Nc1cc(ccc1Cl)C(F)(F)F
C02a,COc1c(F)c(F)cc(C(=O)O)c1F
C02b,COc1c(F)c(F)cc(C(=O)O)c1F
C03a,COc1cc(Cl)nc(SC)n1
C03b,COc1cc(Cl)nc(SC)n1
C04a,COc1ccnc(NN)n1
C04b,COc1ccnc(NN)n1
C05a,COc1cc(CN)ccn1
C05b,COc1cc(CN)ccn1
C06a,CC(=O)Nc1ccc(C)c(Cl)c1
C06b,CC(=O)Nc1ccc(C)c(Cl)c1
C07a,C1CC(=O)Nc2ccccc12
C07b,C1CC(=O)Nc2ccccc12
C08a,CN1C(O)c2ccccc2C1=O
C08b,CN1C(O)c2ccccc2C1=O
C09a,COc1ccc2OCCNc2c1
C09b,COc1ccc2OCCNc2c1
C10a,NC(=S)c1ccc2OCOc2c1
C10b,NC(=S)c1ccc2OCOc2c1
C11a,CCN(CCC(=O)O)C(=O)c1cccs1
C11b,CCN(CCC(=O)O)C(=O)c1cccs1
C12a,CN(Cc1ccco1)c1cc(Cl)nc(N)n1
C12b,CN(Cc1ccco1)c1cc(Cl)nc(N)n1
D01a,Cc1csc(Cc2ccccn2)n1
D01b,Cc1csc(Cc2ccccn2)n1
D02a,CCCS(=O)(=O)Nc1cc(N)c(F)cc1F
D02b,CCCS(=O)(=O)Nc1cc(N)c(F)cc1F
D03a,CN1CCC(CC1)NC(=O)OC(C)(C)C
D03b,CN1CCC(CC1)NC(=O)OC(C)(C)C
D04a,COC(=O)C(N)Cc1ccc(F)cc1
D04b,COC(=O)C(N)Cc1ccc(F)cc1
D05a,CC(C)(C)OC(=O)NCc1ncccc1F
D05b,CC(C)(C)OC(=O)NCc1ncccc1F
D06a,COc1cccc(c1)C(=O)N1CCCC1
D06b,COc1cccc(c1)C(=O)N1CCCC1
D07a,Fc1ccccc1S(=O)(=O)NCc1ccco1
D07b,Fc1ccccc1S(=O)(=O)NCc1ccco1
D08a,CN(C)C(=O)N(C)C1CCS(=O)(=O)C1
D08b,CN(C)C(=O)N(C)C1CCS(=O)(=O)C1
D09a,COC(=O)c1cc(ccc1)Br
D09b,COC(=O)c1cc(ccc1)Br
D10a,Cc1ccc(cc1)NC(C)(C)C(=O)O
D10b,Cc1ccc(cc1)NC(C)(C)C(=O)O
D11a,OC(=O)CCc1nccs1
D11b,OC(=O)CCc1nccs1
D12a,CCN(CCO)c1cc(OC)ncn1
D12b,CCN(CCO)c1cc(OC)ncn1
E01a,COC(=O)c1cccc(N)c1O
E01b,COC(=O)c1cccc(N)c1O
E02a,COC(=O)C1CCCCN1
E02b,COC(=O)C1CCCCN1
E03a,O=C1CCN(C(=O)N1)c1ccccc1
E03b,O=C1CCN(C(=O)N1)c1ccccc1
E04a,Nc1cc(no1)c1ccccc1
E04b,Nc1cc(no1)c1ccccc1
E05a,Cc1ccccc1CC(=O)N
E05b,Cc1ccccc1CC(=O)N
E06a,OC1CC2CCC(C1)N2Cc1ccccc1
E06b,OC1CC2CCC(C1)N2Cc1ccccc1
E07a,CN1CCCc2cc(CN)ccc12
E07b,CN1CCCc2cc(CN)ccc12
E08a,COCCc1nnc(N)o1
E08b,COCCc1nnc(N)o1
E09a,COC(=O)Cc1ccc(OC)cc1OC
E09b,COC(=O)Cc1ccc(OC)cc1OC
E10a,CC(=O)Nc1c(cc(cc1)F)[N+](=O)[O-]
E10b,CC(=O)Nc1c(cc(cc1)F)[N+](=O)[O-]
E11a,OCc1cnc(s1)N1CCOCC1
E11b,OCc1cnc(s1)N1CCOCC1
E12a,Cn1c2ccc(N)cc2oc1=O
E12b,Cn1c2ccc(N)cc2oc1=O
F01a,COCn1c2ccccc2nn1
F01b,COCn1c2ccccc2nn1
F02a,CCOC(=O)c1c[nH]nc1C(F)(F)F
F02b,CCOC(=O)c1c[nH]nc1C(F)(F)F
F03a,COCCOCC(=O)Nc1cccc(F)c1
F03b,COCCOCC(=O)Nc1cccc(F)c1
F04a,Cc1cc(CNCCS(=O)(=O)C)ccc1Br
F04b,Cc1cc(CNCCS(=O)(=O)C)ccc1Br
F05a,NCCNc1ccccc1
F05b,NCCNc1ccccc1
F06a,CC(C)(C)NC(=O)C1CCCCN1
F06b,CC(C)(C)NC(=O)C1CCCCN1
F07a,CC(C)(C)OC(=O)c1cc(ncc1)Cl
F07b,CC(C)(C)OC(=O)c1cc(ncc1)Cl
F08a,CNCc1ccc(O)cc1
F08b,CNCc1ccc(O)cc1
F09a,Oc1ccc(cc1)c1ccccn1
F09b,Oc1ccc(cc1)c1ccccn1
F10a,CC(N)c1ccc(OCC2CC2)c(F)c1
F10b,CC(N)c1ccc(OCC2CC2)c(F)c1
F11a,FS(=O)(=O)c1ccc(cc1)CCN
F11b,FS(=O)(=O)c1ccc(cc1)CCN
F12a,CC(C)NCc1ccc(nc1)N1CCCC1C
F12b,CC(C)NCc1ccc(nc1)N1CCCC1C
G01a,COC(=O)c1ccc2nccnc2c1
G01b,COC(=O)c1ccc2nccnc2c1
G02a,COC(=O)COc1cccc(CN)c1
G02b,COC(=O)COc1cccc(CN)c1
G03a,CCOc1cccc(c1)C(=N)N
G03b,CCOc1cccc(c1)C(=N)N
G04a,COc1ccc(NC(=O)C)cc1
G04b,COc1ccc(NC(=O)C)cc1
G05a,CC(C)NC(=O)Nc1ccccc1
G05b,CC(C)NC(=O)Nc1ccccc1
G06a,OC(=O)CNCc1cccc(F)c1
G06b,OC(=O)CNCc1cccc(F)c1
G07a,Cn1cnnc1SCC(=O)O
G07b,Cn1cnnc1SCC(=O)O
G08a,CCNC(=O)CSc1nnc(o1)C(C)C
G08b,CCNC(=O)CSc1nnc(o1)C(C)C
G09a,CC(=O)NC(CCc1ccccc1)C(=O)O
G09b,CC(=O)NC(CCc1ccccc1)C(=O)O
G10a,Clc1nnnn1c1ccccc1
G10b,Clc1nnnn1c1ccccc1
G11a,CC(=O)Nc1cccc(CO)c1
G11b,CC(=O)Nc1cccc(CO)c1
G12a,O=C(N/N=C/c1cccs1)C1CC1
G12b,O=C(N/N=C/c1cccs1)C1CC1
H01a,CCN(CC)CCOc1ccc(cc1)[N+](=O)[O-]
H01b,CCN(CC)CCOc1ccc(cc1)[N+](=O)[O-]
H02a,O=C(CCC1CCCC1)N1CCNCC1
H02b,O=C(CCC1CCCC1)N1CCNCC1
H03a,CC(N(C)C(=O)OCc1ccccc1)C(=O)O
H03b,CC(N(C)C(=O)OCc1ccccc1)C(=O)O
H04a,O=C(NCC#N)OCc1ccccc1
H04b,O=C(NCC#N)OCc1ccccc1
H05a,Cc1cc(NCc2cccnc2)nc(N)n1
H05b,Cc1cc(NCc2cccnc2)nc(N)n1
H06a,CCOC(=O)/C=C/c1ccc(N)cc1
H06b,CCOC(=O)/C=C/c1ccc(N)cc1
H07a,Oc1ccc(NC(=O)Cn2cccn2)cc1
H07b,Oc1ccc(NC(=O)Cn2cccn2)cc1
H08a,CN(Cc1cnn(C)c1)C(=O)C1CCC=CC1
H08b,CN(Cc1cnn(C)c1)C(=O)C1CCC=CC1
H09a,FC(N1CN(F)C=N1)C(=O)c1ccccc1
H09b,FC(N1CN(F)C=N1)C(=O)c1ccccc1
H10a,CC(NCCn1cccn1)c1ccc(F)cc1
H10b,CC(NCCn1cccn1)c1ccc(F)cc1
H11a,O=C(NCC1CCCO1)NC1CCCC1
H11b,O=C(NCC1CCCO1)NC1CCCC1
H12a,c1csc(c1)CCNC(=O)c1ccncc1
H12b,c1csc(c1)CCNC(=O)c1ccncc1